dataset,time,step,loss,acc
train,2018-12-03T17:46:37.017621,2880,0.64433444,0.859375
train,2018-12-03T17:46:37.432390,2881,0.7499597,0.78125
train,2018-12-03T17:46:37.851361,2882,0.64274794,0.8515625
train,2018-12-03T17:46:38.261462,2883,0.6521304,0.890625
train,2018-12-03T17:46:38.673704,2884,0.67449373,0.8515625
train,2018-12-03T17:46:39.083919,2885,0.61231005,0.875
train,2018-12-03T17:46:39.492823,2886,0.64403784,0.890625
train,2018-12-03T17:46:39.907313,2887,0.60830915,0.8828125
train,2018-12-03T17:46:40.322205,2888,0.63856876,0.8671875
train,2018-12-03T17:46:40.732357,2889,0.63985294,0.8671875
train,2018-12-03T17:46:41.149338,2890,0.60836256,0.90625
train,2018-12-03T17:46:41.563191,2891,0.63484746,0.8671875
train,2018-12-03T17:46:41.976382,2892,0.7773982,0.7890625
train,2018-12-03T17:46:42.390210,2893,0.6812319,0.8359375
train,2018-12-03T17:46:42.805415,2894,0.6351817,0.875
train,2018-12-03T17:46:43.224262,2895,0.6646751,0.8125
train,2018-12-03T17:46:43.634716,2896,0.6661433,0.8515625
train,2018-12-03T17:46:44.041367,2897,0.6050452,0.8984375
train,2018-12-03T17:46:44.453991,2898,0.64824104,0.8671875
train,2018-12-03T17:46:44.873042,2899,0.6327591,0.8828125
train,2018-12-03T17:46:45.287219,2900,0.66644615,0.8671875
dev,2018-12-03T17:46:45.708288,2900,0.9035735,0.714619
train,2018-12-03T17:47:00.258311,2901,0.6489997,0.875
train,2018-12-03T17:47:00.685165,2902,0.6369357,0.828125
train,2018-12-03T17:47:01.095529,2903,0.6534486,0.859375
train,2018-12-03T17:47:01.509579,2904,0.62617075,0.8828125
train,2018-12-03T17:47:01.930767,2905,0.6664041,0.84375
train,2018-12-03T17:47:02.339353,2906,0.6454092,0.84375
train,2018-12-03T17:47:02.755596,2907,0.6766428,0.84375
train,2018-12-03T17:47:03.167746,2908,0.602178,0.8671875
train,2018-12-03T17:47:03.575796,2909,0.5826937,0.8984375
train,2018-12-03T17:47:03.986719,2910,0.66869164,0.84375
train,2018-12-03T17:47:04.404168,2911,0.61353475,0.90625
train,2018-12-03T17:47:04.812854,2912,0.66330636,0.8671875
train,2018-12-03T17:47:05.226392,2913,0.69177926,0.859375
train,2018-12-03T17:47:05.636686,2914,0.62473774,0.90625
train,2018-12-03T17:47:06.044387,2915,0.68759143,0.84375
train,2018-12-03T17:47:06.460407,2916,0.64204335,0.8671875
train,2018-12-03T17:47:06.871362,2917,0.61231744,0.8515625
train,2018-12-03T17:47:07.289268,2918,0.62042403,0.875
train,2018-12-03T17:47:07.701169,2919,0.6478301,0.890625
train,2018-12-03T17:47:08.116369,2920,0.6568109,0.8984375
train,2018-12-03T17:47:08.530778,2921,0.6325643,0.8828125
train,2018-12-03T17:47:08.945648,2922,0.637555,0.859375
train,2018-12-03T17:47:09.352056,2923,0.6898452,0.8515625
train,2018-12-03T17:47:09.764310,2924,0.6051847,0.9140625
train,2018-12-03T17:47:10.177969,2925,0.66362697,0.875
train,2018-12-03T17:47:10.591241,2926,0.7025694,0.859375
train,2018-12-03T17:47:11.008245,2927,0.6853353,0.8671875
train,2018-12-03T17:47:11.421465,2928,0.59822214,0.890625
train,2018-12-03T17:47:11.832359,2929,0.62137336,0.8515625
train,2018-12-03T17:47:12.246360,2930,0.66694725,0.875
train,2018-12-03T17:47:12.658625,2931,0.607903,0.8984375
train,2018-12-03T17:47:13.075183,2932,0.6690068,0.828125
train,2018-12-03T17:47:13.496781,2933,0.7232402,0.8046875
train,2018-12-03T17:47:13.909684,2934,0.651973,0.8359375
train,2018-12-03T17:47:14.321152,2935,0.67704797,0.828125
train,2018-12-03T17:47:14.731879,2936,0.7215734,0.8515625
train,2018-12-03T17:47:15.150584,2937,0.677312,0.8828125
train,2018-12-03T17:47:15.557983,2938,0.7359158,0.8125
train,2018-12-03T17:47:15.972573,2939,0.6595568,0.8671875
train,2018-12-03T17:47:16.382361,2940,0.6742876,0.8203125
train,2018-12-03T17:47:16.795667,2941,0.65189016,0.875
train,2018-12-03T17:47:17.208798,2942,0.66066635,0.8359375
train,2018-12-03T17:47:17.620784,2943,0.67481667,0.8515625
train,2018-12-03T17:47:18.038501,2944,0.681627,0.859375
train,2018-12-03T17:47:18.454421,2945,0.6853597,0.8671875
train,2018-12-03T17:47:18.872355,2946,0.58551884,0.8671875
train,2018-12-03T17:47:19.290710,2947,0.60830694,0.859375
train,2018-12-03T17:47:19.704377,2948,0.67717725,0.8203125
train,2018-12-03T17:47:20.115438,2949,0.640888,0.8828125
train,2018-12-03T17:47:20.530264,2950,0.57169205,0.8828125
train,2018-12-03T17:47:20.946411,2951,0.67701757,0.84375
train,2018-12-03T17:47:21.357424,2952,0.6853154,0.875
train,2018-12-03T17:47:21.772633,2953,0.6684843,0.8515625
train,2018-12-03T17:47:22.184606,2954,0.67714083,0.828125
train,2018-12-03T17:47:22.595585,2955,0.6995558,0.8515625
train,2018-12-03T17:47:23.019207,2956,0.6627321,0.84375
train,2018-12-03T17:47:23.434688,2957,0.64869994,0.8359375
train,2018-12-03T17:47:23.838485,2958,0.7131851,0.8203125
train,2018-12-03T17:47:24.247316,2959,0.65612954,0.859375
train,2018-12-03T17:47:24.658101,2960,0.6036152,0.8984375
train,2018-12-03T17:47:25.066686,2961,0.6432765,0.890625
train,2018-12-03T17:47:25.481114,2962,0.616619,0.890625
train,2018-12-03T17:47:25.890466,2963,0.62683606,0.8984375
train,2018-12-03T17:47:26.303463,2964,0.68058586,0.84375
train,2018-12-03T17:47:26.716106,2965,0.6119114,0.8828125
train,2018-12-03T17:47:27.129144,2966,0.73219085,0.796875
train,2018-12-03T17:47:27.538575,2967,0.6676371,0.84375
train,2018-12-03T17:47:27.949049,2968,0.62927246,0.8828125
train,2018-12-03T17:47:28.359169,2969,0.67113906,0.8828125
train,2018-12-03T17:47:28.771383,2970,0.6660232,0.859375
train,2018-12-03T17:47:29.183946,2971,0.6565576,0.8828125
train,2018-12-03T17:47:29.597864,2972,0.6540693,0.875
train,2018-12-03T17:47:30.004291,2973,0.6571511,0.84375
train,2018-12-03T17:47:30.421518,2974,0.6056103,0.90625
train,2018-12-03T17:47:30.829874,2975,0.622067,0.90625
train,2018-12-03T17:47:31.236165,2976,0.6068379,0.875
train,2018-12-03T17:47:31.646694,2977,0.5961279,0.8984375
train,2018-12-03T17:47:32.060488,2978,0.6131185,0.9140625
train,2018-12-03T17:47:32.468165,2979,0.664325,0.8515625
train,2018-12-03T17:47:32.880417,2980,0.6607257,0.8515625
train,2018-12-03T17:47:33.297834,2981,0.6556492,0.890625
train,2018-12-03T17:47:33.708166,2982,0.6368667,0.8671875
train,2018-12-03T17:47:34.119931,2983,0.7436161,0.7734375
train,2018-12-03T17:47:34.534245,2984,0.61992455,0.8828125
train,2018-12-03T17:47:34.954851,2985,0.65523934,0.875
train,2018-12-03T17:47:35.375938,2986,0.5916082,0.90625
train,2018-12-03T17:47:35.785434,2987,0.6423017,0.8515625
train,2018-12-03T17:47:36.195188,2988,0.66701937,0.875
train,2018-12-03T17:47:36.611186,2989,0.6439527,0.875
train,2018-12-03T17:47:37.019344,2990,0.60064983,0.9296875
train,2018-12-03T17:47:37.436019,2991,0.6633069,0.875
train,2018-12-03T17:47:37.846807,2992,0.69935447,0.8359375
train,2018-12-03T17:47:38.253796,2993,0.63212425,0.859375
train,2018-12-03T17:47:38.668845,2994,0.6964672,0.8203125
train,2018-12-03T17:47:39.098036,2995,0.6508553,0.84375
train,2018-12-03T17:47:39.508512,2996,0.5903546,0.90625
train,2018-12-03T17:47:39.919759,2997,0.67838573,0.8515625
train,2018-12-03T17:47:40.335054,2998,0.698021,0.859375
train,2018-12-03T17:47:40.748002,2999,0.72572523,0.8359375
train,2018-12-03T17:47:41.164113,3000,0.7259786,0.8359375
dev,2018-12-03T17:47:41.576018,3000,0.88749075,0.72346425
train,2018-12-03T17:47:56.218115,3001,0.6754809,0.8671875
train,2018-12-03T17:47:56.652561,3002,0.61797667,0.8671875
train,2018-12-03T17:47:57.072179,3003,0.6595761,0.8359375
train,2018-12-03T17:47:57.480194,3004,0.6232463,0.9140625
train,2018-12-03T17:47:57.895949,3005,0.63597906,0.859375
train,2018-12-03T17:47:58.311482,3006,0.6728823,0.8515625
train,2018-12-03T17:47:58.722352,3007,0.5868876,0.9140625
train,2018-12-03T17:47:59.132983,3008,0.64333105,0.859375
train,2018-12-03T17:47:59.548290,3009,0.66446304,0.8125
train,2018-12-03T17:47:59.960137,3010,0.60061675,0.9140625
train,2018-12-03T17:48:00.383451,3011,0.7086715,0.8125
train,2018-12-03T17:48:00.797436,3012,0.5750427,0.90625
train,2018-12-03T17:48:01.206086,3013,0.69759804,0.8046875
train,2018-12-03T17:48:01.619426,3014,0.6582929,0.859375
train,2018-12-03T17:48:02.032915,3015,0.6201083,0.890625
train,2018-12-03T17:48:02.444200,3016,0.6918573,0.828125
train,2018-12-03T17:48:02.854476,3017,0.6593173,0.875
train,2018-12-03T17:48:03.267830,3018,0.64727217,0.8359375
train,2018-12-03T17:48:03.682461,3019,0.62692696,0.8671875
train,2018-12-03T17:48:04.098293,3020,0.6433809,0.859375
train,2018-12-03T17:48:04.509844,3021,0.626354,0.8828125
train,2018-12-03T17:48:04.921808,3022,0.6836026,0.875
train,2018-12-03T17:48:05.331028,3023,0.61008453,0.875
train,2018-12-03T17:48:05.741275,3024,0.6830061,0.828125
train,2018-12-03T17:48:06.143917,3025,0.70850265,0.859375
train,2018-12-03T17:48:06.560305,3026,0.5819917,0.8984375
train,2018-12-03T17:48:06.969690,3027,0.62394464,0.8671875
train,2018-12-03T17:48:07.382212,3028,0.63355505,0.8828125
train,2018-12-03T17:48:07.801950,3029,0.67695516,0.84375
train,2018-12-03T17:48:08.210198,3030,0.64069796,0.859375
train,2018-12-03T17:48:08.623209,3031,0.6891891,0.8359375
train,2018-12-03T17:48:09.035440,3032,0.5822696,0.8671875
train,2018-12-03T17:48:09.443773,3033,0.74294925,0.78125
train,2018-12-03T17:48:09.857462,3034,0.60861087,0.8515625
train,2018-12-03T17:48:10.270818,3035,0.61267734,0.875
train,2018-12-03T17:48:10.679564,3036,0.7387584,0.7890625
train,2018-12-03T17:48:11.096871,3037,0.6568247,0.8671875
train,2018-12-03T17:48:11.514614,3038,0.6786284,0.84375
train,2018-12-03T17:48:11.916593,3039,0.65624344,0.8359375
train,2018-12-03T17:48:12.331163,3040,0.6447529,0.890625
train,2018-12-03T17:48:12.741084,3041,0.6949147,0.8671875
train,2018-12-03T17:48:13.151364,3042,0.61058587,0.90625
train,2018-12-03T17:48:13.576541,3043,0.69553864,0.859375
train,2018-12-03T17:48:13.993282,3044,0.6535869,0.875
train,2018-12-03T17:48:14.406210,3045,0.7128299,0.828125
train,2018-12-03T17:48:14.825539,3046,0.6711629,0.8984375
train,2018-12-03T17:48:15.238608,3047,0.59980583,0.8828125
train,2018-12-03T17:48:15.652776,3048,0.6795388,0.8359375
train,2018-12-03T17:48:16.067592,3049,0.70438176,0.796875
train,2018-12-03T17:48:16.478015,3050,0.70901364,0.8046875
train,2018-12-03T17:48:16.881449,3051,0.6467815,0.890625
train,2018-12-03T17:48:17.297768,3052,0.60820436,0.890625
train,2018-12-03T17:48:17.715420,3053,0.6355028,0.859375
train,2018-12-03T17:48:18.118596,3054,0.62726194,0.859375
train,2018-12-03T17:48:18.529768,3055,0.55155647,0.9375
train,2018-12-03T17:48:18.942856,3056,0.70278937,0.84375
train,2018-12-03T17:48:19.350188,3057,0.73293626,0.8359375
train,2018-12-03T17:48:19.762926,3058,0.616073,0.875
train,2018-12-03T17:48:20.178797,3059,0.5699021,0.921875
train,2018-12-03T17:48:20.592502,3060,0.6465169,0.84375
train,2018-12-03T17:48:21.009647,3061,0.6698247,0.8203125
train,2018-12-03T17:48:21.417965,3062,0.64819014,0.8671875
train,2018-12-03T17:48:21.832520,3063,0.62984616,0.890625
train,2018-12-03T17:48:22.244208,3064,0.6330074,0.90625
train,2018-12-03T17:48:22.657517,3065,0.6249515,0.8828125
train,2018-12-03T17:48:23.075222,3066,0.5955584,0.9296875
train,2018-12-03T17:48:23.484908,3067,0.5579726,0.890625
train,2018-12-03T17:48:23.891792,3068,0.6194807,0.8828125
train,2018-12-03T17:48:24.312308,3069,0.68958783,0.8203125
train,2018-12-03T17:48:24.725785,3070,0.67489225,0.7890625
train,2018-12-03T17:48:25.135989,3071,0.6247056,0.90625
train,2018-12-03T17:48:25.557249,3072,0.68445444,0.8203125
train,2018-12-03T17:48:25.972617,3073,0.63676083,0.875
train,2018-12-03T17:48:26.379741,3074,0.62659585,0.875
train,2018-12-03T17:48:26.793952,3075,0.6735365,0.84375
train,2018-12-03T17:48:27.207906,3076,0.61678517,0.8828125
train,2018-12-03T17:48:27.618550,3077,0.679512,0.8515625
train,2018-12-03T17:48:28.031395,3078,0.6597923,0.859375
train,2018-12-03T17:48:28.439390,3079,0.64135563,0.875
train,2018-12-03T17:48:28.847600,3080,0.6885213,0.8203125
train,2018-12-03T17:48:29.261456,3081,0.70957464,0.7734375
train,2018-12-03T17:48:29.672708,3082,0.6308072,0.8125
train,2018-12-03T17:48:30.077471,3083,0.64037794,0.8515625
train,2018-12-03T17:48:30.494491,3084,0.66150844,0.8515625
train,2018-12-03T17:48:30.906039,3085,0.64593387,0.8984375
train,2018-12-03T17:48:31.315987,3086,0.6163465,0.8984375
train,2018-12-03T17:48:31.727296,3087,0.6739257,0.859375
train,2018-12-03T17:48:32.146780,3088,0.6316385,0.859375
train,2018-12-03T17:48:32.560781,3089,0.72297204,0.8359375
train,2018-12-03T17:48:32.973851,3090,0.65043235,0.875
train,2018-12-03T17:48:33.391008,3091,0.63844085,0.8828125
train,2018-12-03T17:48:33.800662,3092,0.6718058,0.8203125
train,2018-12-03T17:48:34.211818,3093,0.74065626,0.8046875
train,2018-12-03T17:48:34.629776,3094,0.66603005,0.859375
train,2018-12-03T17:48:35.048584,3095,0.6138634,0.90625
train,2018-12-03T17:48:35.462030,3096,0.66131103,0.8671875
train,2018-12-03T17:48:35.869621,3097,0.66223955,0.8671875
train,2018-12-03T17:48:36.280947,3098,0.60227203,0.84375
train,2018-12-03T17:48:36.697019,3099,0.6462037,0.890625
train,2018-12-03T17:48:37.105980,3100,0.58525276,0.875
dev,2018-12-03T17:48:37.521669,3100,0.88278127,0.7247278
train,2018-12-03T17:48:52.114896,3101,0.6220696,0.8984375
train,2018-12-03T17:48:52.539069,3102,0.67547584,0.84375
train,2018-12-03T17:48:52.951464,3103,0.67683256,0.8359375
train,2018-12-03T17:48:53.368295,3104,0.6482494,0.859375
train,2018-12-03T17:48:53.782722,3105,0.6318625,0.875
train,2018-12-03T17:48:54.192959,3106,0.6684398,0.8515625
train,2018-12-03T17:48:54.603317,3107,0.61571085,0.8359375
train,2018-12-03T17:48:55.017638,3108,0.6779636,0.828125
train,2018-12-03T17:48:55.428601,3109,0.7116612,0.8203125
train,2018-12-03T17:48:55.844539,3110,0.58346355,0.9140625
train,2018-12-03T17:48:56.262380,3111,0.6811454,0.875
train,2018-12-03T17:48:56.673906,3112,0.63651323,0.875
train,2018-12-03T17:48:57.087535,3113,0.6366842,0.8984375
train,2018-12-03T17:48:57.500480,3114,0.6302016,0.8515625
train,2018-12-03T17:48:57.907831,3115,0.60779417,0.8671875
train,2018-12-03T17:48:58.321972,3116,0.63625884,0.8671875
train,2018-12-03T17:48:58.731689,3117,0.644003,0.875
train,2018-12-03T17:48:59.147635,3118,0.7007562,0.84375
train,2018-12-03T17:48:59.562806,3119,0.6264943,0.8828125
train,2018-12-03T17:48:59.969730,3120,0.63038695,0.859375
train,2018-12-03T17:49:00.390921,3121,0.67372143,0.890625
train,2018-12-03T17:49:00.801800,3122,0.6640499,0.84375
train,2018-12-03T17:49:01.208693,3123,0.6617553,0.8359375
train,2018-12-03T17:49:01.619402,3124,0.6673247,0.8515625
train,2018-12-03T17:49:02.030769,3125,0.5728024,0.9140625
train,2018-12-03T17:49:02.437591,3126,0.68229777,0.796875
train,2018-12-03T17:49:02.855113,3127,0.6795266,0.859375
train,2018-12-03T17:49:03.268762,3128,0.56927,0.890625
train,2018-12-03T17:49:03.675077,3129,0.63677144,0.890625
train,2018-12-03T17:49:04.084172,3130,0.6998195,0.8125
train,2018-12-03T17:49:04.496969,3131,0.61283255,0.859375
train,2018-12-03T17:49:04.910528,3132,0.6413916,0.8828125
train,2018-12-03T17:49:05.320702,3133,0.5822263,0.859375
train,2018-12-03T17:49:05.741306,3134,0.6186669,0.90625
train,2018-12-03T17:49:06.147943,3135,0.6756199,0.8671875
train,2018-12-03T17:49:06.556611,3136,0.6714978,0.875
train,2018-12-03T17:49:06.971655,3137,0.6410512,0.8984375
train,2018-12-03T17:49:07.386837,3138,0.6541151,0.859375
train,2018-12-03T17:49:07.801417,3139,0.72296953,0.828125
train,2018-12-03T17:49:08.214147,3140,0.6559751,0.875
train,2018-12-03T17:49:08.624377,3141,0.6389572,0.875
train,2018-12-03T17:49:09.037133,3142,0.6116586,0.875
train,2018-12-03T17:49:09.455770,3143,0.6145533,0.8671875
train,2018-12-03T17:49:09.862445,3144,0.65628994,0.8359375
train,2018-12-03T17:49:10.272301,3145,0.6522903,0.875
train,2018-12-03T17:49:10.687533,3146,0.69899887,0.7734375
train,2018-12-03T17:49:11.097320,3147,0.6857959,0.8359375
train,2018-12-03T17:49:11.515226,3148,0.63981706,0.8671875
train,2018-12-03T17:49:11.925162,3149,0.7190033,0.828125
train,2018-12-03T17:49:12.341652,3150,0.72642523,0.78125
train,2018-12-03T17:49:12.754826,3151,0.7112149,0.8046875
train,2018-12-03T17:49:13.170873,3152,0.61885464,0.8984375
train,2018-12-03T17:49:13.587470,3153,0.59577495,0.890625
train,2018-12-03T17:49:14.001900,3154,0.6676503,0.8125
train,2018-12-03T17:49:14.412964,3155,0.77983046,0.78125
train,2018-12-03T17:49:14.828854,3156,0.69471,0.8203125
train,2018-12-03T17:49:15.242675,3157,0.5804117,0.8984375
train,2018-12-03T17:49:15.657338,3158,0.68010676,0.828125
train,2018-12-03T17:49:16.069230,3159,0.75314635,0.75
train,2018-12-03T17:49:16.482447,3160,0.7008717,0.7890625
train,2018-12-03T17:49:16.895494,3161,0.603788,0.8828125
train,2018-12-03T17:49:17.308504,3162,0.61327994,0.890625
train,2018-12-03T17:49:17.720204,3163,0.63143206,0.8671875
train,2018-12-03T17:49:18.138960,3164,0.7094376,0.828125
train,2018-12-03T17:49:18.550737,3165,0.7413298,0.78125
train,2018-12-03T17:49:18.967287,3166,0.6727997,0.8125
train,2018-12-03T17:49:19.374884,3167,0.7206432,0.8046875
train,2018-12-03T17:49:19.791655,3168,0.6826398,0.8359375
train,2018-12-03T17:49:20.210057,3169,0.5734593,0.890625
train,2018-12-03T17:49:20.625807,3170,0.59539276,0.875
train,2018-12-03T17:49:21.038774,3171,0.65571666,0.828125
train,2018-12-03T17:49:21.452642,3172,0.64697385,0.8515625
train,2018-12-03T17:49:21.855718,3173,0.68643546,0.8359375
train,2018-12-03T17:49:22.263320,3174,0.6333506,0.90625
train,2018-12-03T17:49:22.680348,3175,0.68638146,0.8671875
train,2018-12-03T17:49:23.089872,3176,0.676549,0.8671875
train,2018-12-03T17:49:23.507532,3177,0.62992525,0.8671875
train,2018-12-03T17:49:23.915691,3178,0.6816691,0.859375
train,2018-12-03T17:49:24.331137,3179,0.7053506,0.8203125
train,2018-12-03T17:49:24.750216,3180,0.6710027,0.828125
train,2018-12-03T17:49:25.165146,3181,0.7179251,0.8125
train,2018-12-03T17:49:25.578605,3182,0.60655254,0.8828125
train,2018-12-03T17:49:25.996548,3183,0.6518997,0.8984375
train,2018-12-03T17:49:26.409395,3184,0.59774494,0.875
train,2018-12-03T17:49:26.824210,3185,0.6602853,0.859375
train,2018-12-03T17:49:27.241706,3186,0.60019064,0.890625
train,2018-12-03T17:49:27.648671,3187,0.73709047,0.78125
train,2018-12-03T17:49:28.061360,3188,0.7121245,0.8359375
train,2018-12-03T17:49:28.473667,3189,0.67554885,0.8515625
train,2018-12-03T17:49:28.879984,3190,0.7050897,0.84375
train,2018-12-03T17:49:29.293008,3191,0.7393204,0.8125
train,2018-12-03T17:49:29.704135,3192,0.6713884,0.84375
train,2018-12-03T17:49:30.117476,3193,0.601228,0.890625
train,2018-12-03T17:49:30.527586,3194,0.666189,0.859375
train,2018-12-03T17:49:30.945895,3195,0.69756395,0.8046875
train,2018-12-03T17:49:31.359307,3196,0.6559243,0.875
train,2018-12-03T17:49:31.775584,3197,0.5976284,0.8828125
train,2018-12-03T17:49:32.189363,3198,0.57641566,0.890625
train,2018-12-03T17:49:32.602476,3199,0.79568356,0.796875
train,2018-12-03T17:49:33.019578,3200,0.67814827,0.859375
dev,2018-12-03T17:49:33.433740,3200,0.87719667,0.73007387
train,2018-12-03T17:49:48.083052,3201,0.6664469,0.8671875
train,2018-12-03T17:49:48.508257,3202,0.66673654,0.8515625
train,2018-12-03T17:49:48.924247,3203,0.61485523,0.90625
train,2018-12-03T17:49:49.330265,3204,0.7370351,0.828125
train,2018-12-03T17:49:49.742325,3205,0.6785839,0.84375
train,2018-12-03T17:49:50.162407,3206,0.68822265,0.828125
train,2018-12-03T17:49:50.570354,3207,0.7533702,0.8203125
train,2018-12-03T17:49:50.982904,3208,0.6369585,0.90625
train,2018-12-03T17:49:51.394515,3209,0.6176822,0.8671875
train,2018-12-03T17:49:51.802037,3210,0.66434467,0.8203125
train,2018-12-03T17:49:52.211229,3211,0.69516575,0.8671875
train,2018-12-03T17:49:52.625144,3212,0.6869973,0.828125
train,2018-12-03T17:49:53.035487,3213,0.61808014,0.8828125
train,2018-12-03T17:49:53.453097,3214,0.56116056,0.921875
